fixture_name,partition,condition,solver,node_name,node_type,server_count,qlen,util,respt,residt,tput
A5_orForkThreeWay,?,baseline,LN,A1,Activity,1,3.8844020710456437,0.0,0.6989101468593817,0.0,5.557798936673861
A5_orForkThreeWay,?,baseline,LN,A_or,Activity,1,0.0,0.0,0.0,0.0,5.557798869798366
A5_orForkThreeWay,?,baseline,LN,A_b1,Activity,1,2.7745728348049896,0.5557798869798369,0.9984430526560775,0.4992215263280393,2.778899434899184
A5_orForkThreeWay,?,baseline,LN,A_b2,Activity,1,0.8323718504414971,0.16673396609395105,0.49922152632803873,0.14976645789841175,1.6673396609395106
A5_orForkThreeWay,?,baseline,LN,A_b3,Activity,1,0.27745728348049886,0.055577988697983666,0.24961076316401937,0.04992215263280389,1.111559773959673
A5_andForkThreeWay,?,baseline,LN,PR,Processor,1,NaN,0.0,NaN,NaN,NaN
A5_andForkThreeWay,?,baseline,LN,PS,Processor,1,NaN,11.73637044048594,NaN,NaN,NaN
A5_andForkThreeWay,?,baseline,LN,T1,RefTask,1,8.999153457446674,0.0,NaN,0.0,3.0004232412728387
A5_andForkThreeWay,?,baseline,LN,T2,Task,1,11.736370333016772,11.73637044048594,NaN,2.9992946773832667,3.913043430349486
A5_andForkThreeWay,?,baseline,LN,E1,Entry,1,8.999153457446674,NaN,2.9992946773832667,NaN,3.0004232412728387
A5_andForkThreeWay,?,baseline,LN,E2,Entry,1,11.736370333016772,NaN,2.9992946773832667,NaN,3.913043430349486
A5_andForkThreeWay,?,baseline,LN,A1,Activity,1,8.999153472448794,0.0,2.999294682383267,0.0,3.0004232412728395
A5_andForkThreeWay,?,baseline,LN,A_fork,Activity,1,0.0,0.0,0.0,0.0,3.913043430349486
A5_andForkThreeWay,?,baseline,LN,A_p1,Activity,1,3.912123444338923,3.91212348016198,0.9999999908430658,0.9997648924610889,3.91212348016198
A5_andForkThreeWay,?,baseline,LN,A_p2,Activity,1,3.912123444338923,3.91212348016198,0.9999999908430658,0.9997648924610889,3.91212348016198
A5_andForkThreeWay,?,baseline,LN,A_p3,Activity,1,3.9121234443389223,3.9121234801619797,0.9999999908430658,0.9997648924610887,3.9121234801619797
A5_andForkThreeWay,?,baseline,LN,A_join,Activity,1,0.0,0.0,0.0,0.0,3.913043430349486
A5_andForkMultiAct,?,baseline,LN,PR,Processor,1,NaN,0.0,NaN,NaN,NaN
A5_andForkMultiAct,?,baseline,LN,PS,Processor,1,NaN,4.345923820279477,NaN,NaN,NaN
A5_andForkMultiAct,?,baseline,LN,T1,RefTask,1,3.9988331042072036,0.0,NaN,0.0,4.000583407890745
A5_andForkMultiAct,?,baseline,LN,T2,Task,1,4.34592376764685,4.345923820279477,NaN,0.9995624878911188,4.347825994166606
A5_andForkMultiAct,?,baseline,LN,E1,Entry,1,3.9988331042072036,NaN,0.9995624878911188,NaN,4.000583407890745
A5_andForkMultiAct,?,baseline,LN,E2,Entry,1,4.34592376764685,NaN,0.9995624878911189,NaN,4.347825994166606
A5_andForkMultiAct,?,baseline,LN,A1,Activity,1,3.9988331402124575,0.0,0.999562496891119,0.0,4.000583407890748
A5_andForkMultiAct,?,baseline,LN,A_fork,Activity,1,0.0,0.0,0.0,0.0,4.347825994166609
A5_andForkMultiAct,?,baseline,LN,A_p1a,Activity,1,1.73836950705874,1.7383695281117912,0.3999999951556788,0.39982499515644754,4.345923820279477
A5_andForkMultiAct,?,baseline,LN,A_p1b,Activity,1,0.86918475352937,0.8691847640558956,0.1999999975778394,0.19991249757822377,4.345923820279477
A5_andForkMultiAct,?,baseline,LN,A_p2a,Activity,1,1.303777130294055,1.3037771460838428,0.2999999963667591,0.2998687463673356,4.345923820279477
A5_andForkMultiAct,?,baseline,LN,A_p2b,Activity,1,0.434592376764685,0.4345923820279478,0.0999999987889197,0.09995624878911188,4.345923820279477
A5_andForkMultiAct,?,baseline,LN,A_join,Activity,1,0.0,0.0,0.0,0.0,4.347825994166609
A5_seqMultiEntry,?,baseline,LN,PR,Processor,1,NaN,0.0,NaN,NaN,NaN
A5_seqMultiEntry,?,baseline,LN,PS,Processor,1,NaN,0.9960522058325525,NaN,NaN,NaN
A5_seqMultiEntry,?,baseline,LN,T1,RefTask,1,9.308273009403859,0.0,NaN,0.0,2.845863466829117
A5_seqMultiEntry,?,baseline,LN,T2,Task,1,9.308272938776465,0.9960522058325525,NaN,1.635404002669039,5.6917268904717275
A5_seqMultiEntry,?,baseline,LN,E1,Entry,1,9.308273009403859,NaN,3.2708080053380804,NaN,2.845863466829117
A5_seqMultiEntry,?,baseline,LN,E2A,Entry,1,3.9892598309041993,NaN,1.4017748594306048,NaN,2.8458634452358638
A5_seqMultiEntry,?,baseline,LN,E2B,Entry,1,5.319013107872267,NaN,1.8690331459074736,NaN,2.8458634452358633
A5_seqMultiEntry,?,baseline,LN,A1,Activity,1,9.308273009404365,0.0,3.270808005338258,0.0,2.845863466829117
A5_seqMultiEntry,?,baseline,LN,A_a1,Activity,1,1.3297532769680662,0.1422931722617932,0.46725828647686823,0.23362914323843412,2.8458634452358633
A5_seqMultiEntry,?,baseline,LN,A_a2,Activity,1,2.6595065539361324,0.2845863445235864,0.9345165729537365,0.46725828647686823,2.8458634452358633
A5_seqMultiEntry,?,baseline,LN,A_b1,Activity,1,1.9946299154520994,0.2134397583926898,0.7008874297153023,0.35044371485765113,2.8458634452358638
A5_seqMultiEntry,?,baseline,LN,A_b2,Activity,1,3.3243831924201666,0.3557329306544831,1.1681457161921704,0.5840728580960856,2.8458634452358647
A5_replyAtBound,?,baseline,LN,PR,Processor,1,NaN,0.0,NaN,NaN,NaN
A5_replyAtBound,?,baseline,LN,PS,Processor,1,NaN,0.9999823402194249,NaN,NaN,NaN
A5_replyAtBound,?,baseline,LN,T1,RefTask,1,8.181850269017904,0.0,NaN,0.0,0.9090748563972033
A5_replyAtBound,?,baseline,LN,T2,Task,1,8.181850254147143,0.9999823402194249,NaN,9.00019422101693,0.9090748547449321
A5_replyAtBound,?,baseline,LN,E1,Entry,1,8.181850269017904,NaN,9.00019422101693,NaN,0.9090748563972033
A5_replyAtBound,?,baseline,LN,E2,Entry,1,8.181850254147143,NaN,6.5659010623047624,NaN,0.9090748547449321
A5_replyAtBound,?,baseline,LN,A1,Activity,1,8.181850274472524,0.0,9.000194227017113,0.0,0.9090748563972036
A5_replyAtBound,?,baseline,LN,A_bound,Activity,1,1.4876091371176619,0.18181497094898635,1.6363989492758058,1.6363989492758053,0.9090748547449317
A5_replyAtBound,?,baseline,LN,A_bg1,Activity,1,2.9752182742353237,0.3636299418979727,3.2727978985516115,3.2727978985516106,0.9090748547449317
A5_replyAtBound,?,baseline,LN,A_bg2,Activity,1,3.719022842794155,0.45453742737246583,4.090997373189515,4.090997373189515,0.9090748547449317
A5_combinedDag,?,baseline,LN,PR,Processor,1,NaN,0.0,NaN,NaN,NaN
A5_combinedDag,?,baseline,LN,PS,Processor,1,NaN,5.18618023036947,NaN,NaN,NaN
A5_combinedDag,?,baseline,LN,T1,RefTask,1,4.923382878061946,0.0,NaN,0.0,2.5383085355861654
A5_combinedDag,?,baseline,LN,T2,Task,1,5.186180048490812,5.18618023036947,NaN,1.9396313761853228,2.6737967389919635
A5_combinedDag,?,baseline,LN,E1,Entry,1,4.923382878061946,NaN,1.939631376185323,NaN,2.5383085355861654
A5_combinedDag,?,baseline,LN,E2,Entry,1,5.186180048490812,NaN,1.6571815297249923,NaN,2.6737967389919635
A5_combinedDag,?,baseline,LN,A1,Activity,1,4.923382900906725,0.0,1.9396313851853229,0.0,2.5383085355861668
A5_combinedDag,?,baseline,LN,A_init,Activity,1,0.2673796623473741,0.2673796738991965,0.09999999567961836,0.0999999956796184,2.6737967389919644
A5_combinedDag,?,baseline,LN,A_loop_head,Activity,1,0.0,0.0,0.0,0.0,2.6737967389919644
A5_combinedDag,?,baseline,LN,A_loop_body,Activity,1,1.069518649389497,1.069518695596787,0.1999999913592367,0.3999999827184739,5.347593477983932
A5_combinedDag,?,baseline,LN,A_loop_end,Activity,1,0.0,0.0,0.0,0.0,2.6737967389919652
A5_combinedDag,?,baseline,LN,A_or_x,Activity,1,0.5614972909294856,0.5614973151883128,0.299999987038855,0.2099999909271988,1.8716577172943758
A5_combinedDag,?,baseline,LN,A_or_y,Activity,1,0.08021389870421214,0.08021390216975886,0.09999999567961831,0.02999999870388549,0.8021390216975888
A5_combinedDag,?,baseline,LN,A_after_or,Activity,1,0.0,0.0,0.0,0.0,2.6737967389919644
A5_combinedDag,?,baseline,LN,A_and_p1,Activity,1,1.0690259488653722,1.0690259739593153,0.3999999906105395,0.3998157127188364,2.6725649348982876
A5_combinedDag,?,baseline,LN,A_and_p2,Activity,1,1.069025948865372,1.0690259739593146,0.3999999906105395,0.3998157127188362,2.672564934898287
A5_combinedDag,?,baseline,LN,A_join,Activity,1,0.267379662347374,0.2673796738991965,0.09999999567961831,0.09999999567961837,2.6737967389919644
A5_combinedDag,?,baseline,LN,A_phase2,Activity,1,0.802138987042122,0.8021390216975891,0.299999987038855,0.2999999870388551,2.6737967389919644
C6_multiclassAndFork,C6,baseline,LN,PR,Processor,1,NaN,0.0,NaN,NaN,NaN
C6_multiclassAndFork,C6,baseline,LN,PS,Processor,1,NaN,10.056744014061323,NaN,NaN,NaN
C6_multiclassAndFork,C6,baseline,LN,R1,RefTask,1,4.857956102099742,0.0,NaN,0.0,5.071049109503315
C6_multiclassAndFork,C6,baseline,LN,R2,RefTask,1,4.4353686881527,0.0,NaN,0.0,4.2258742599413
C6_multiclassAndFork,C6,baseline,LN,T2,Task,1,10.057172460414032,10.056744014061323,NaN,0.9996220120528383,10.060975387847378
C6_multiclassAndFork,C6,baseline,LN,ER1,Entry,1,4.857956102099742,NaN,0.9579785163184024,NaN,5.071049109503315
C6_multiclassAndFork,C6,baseline,LN,ER2,Entry,1,4.4353686881527,NaN,1.0495742218828608,NaN,4.2258742599413
C6_multiclassAndFork,C6,baseline,LN,E2a,Entry,1,5.257244758071123,NaN,0.9579868444923586,NaN,5.487804752534948
C6_multiclassAndFork,C6,baseline,LN,E2b,Entry,1,4.7999277023429086,NaN,1.0495842130358168,NaN,4.573170635312435
C6_multiclassAndFork,C6,baseline,LN,A1,Activity,1,4.857877345816698,0.0,0.9579629857484264,0.0,5.071049109503319
C6_multiclassAndFork,C6,baseline,LN,A2,Activity,1,4.435289923418604,0.0,1.0495555831990635,0.0,4.2258742599413015
C6_multiclassAndFork,C6,baseline,LN,Af_a,Activity,1,0.0,0.0,0.0,0.0,5.487804752534947
C6_multiclassAndFork,C6,baseline,LN,Aa1,Activity,1,2.628515258933044,2.628515268168144,0.49999999824328584,0.26126913919405204,5.257030536336288
C6_multiclassAndFork,C6,baseline,LN,Aa2,Activity,1,2.6285152589330445,2.6285152681681447,0.4999999982432858,0.26126913919405204,5.2570305363362895
C6_multiclassAndFork,C6,baseline,LN,Aj_a,Activity,1,0.0,0.0,0.0,0.0,5.487804752534945
C6_multiclassAndFork,C6,baseline,LN,Af_b,Activity,1,0.0,0.0,0.0,0.0,4.573170635312435
C6_multiclassAndFork,C6,baseline,LN,Ab1,Activity,1,1.9198853848552624,1.9198853910900135,0.399999998701016,0.1908334934658937,4.799713477725033
C6_multiclassAndFork,C6,baseline,LN,Ab2,Activity,1,2.8798280772828933,2.8798280866350203,0.5999999980515239,0.2862502401988405,4.799713477725033
C6_multiclassAndFork,C6,baseline,LN,Aj_b,Activity,1,0.0,0.0,0.0,0.0,4.573170635312439
B_scaleAxis_tasks5_chain,B,baseline,LN,P1,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks5_chain,B,baseline,LN,P2,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks5_chain,B,baseline,LN,P3,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks5_chain,B,baseline,LN,P4,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks5_chain,B,baseline,LN,P5,Processor,1,NaN,0.9999807699386721,NaN,NaN,NaN
B_scaleAxis_tasks5_chain,B,baseline,LN,T1,RefTask,1,27.500047736262086,0.0,NaN,0.0,4.999903963977453
B_scaleAxis_tasks5_chain,B,baseline,LN,T2,Task,1,27.50004767072082,0.0,NaN,0.0,4.999903917569266
B_scaleAxis_tasks5_chain,B,baseline,LN,T3,Task,1,27.500047574577497,0.0,NaN,0.0,4.999903865584975
B_scaleAxis_tasks5_chain,B,baseline,LN,T4,Task,1,27.50004746139134,0.0,NaN,0.0,4.999903810495299
B_scaleAxis_tasks5_chain,B,baseline,LN,T5,Task,1,27.500047866817575,0.9999807699386721,NaN,5.50011534091883,4.999903849693362
B_scaleAxis_tasks5_chain,B,baseline,LN,E1,Entry,1,27.500047736262086,NaN,5.500115189089679,NaN,4.999903963977453
B_scaleAxis_tasks5_chain,B,baseline,LN,E2,Entry,1,27.50004767072082,NaN,5.50011522703223,NaN,4.999903917569266
B_scaleAxis_tasks5_chain,B,baseline,LN,E3,Entry,1,27.500047574577497,NaN,5.500115264988214,NaN,4.999903865584975
B_scaleAxis_tasks5_chain,B,baseline,LN,E4,Entry,1,27.50004746139134,NaN,5.500115302951626,NaN,4.999903810495299
B_scaleAxis_tasks5_chain,B,baseline,LN,E5,Entry,1,27.500047866817575,NaN,5.50011534091883,NaN,4.999903849693362
B_scaleAxis_tasks5_chain,B,baseline,LN,AS1,Activity,1,27.5000478110103,0.0,5.5001152040396075,0.0,4.999903963977455
B_scaleAxis_tasks5_chain,B,baseline,LN,AS2,Activity,1,27.5000477372866,0.0,5.5001152403456395,0.0,4.999903917569268
B_scaleAxis_tasks5_chain,B,baseline,LN,AS3,Activity,1,27.500047636720158,0.0,5.500115277416983,0.0,4.999903865584977
B_scaleAxis_tasks5_chain,B,baseline,LN,AS4,Activity,1,27.500047521146605,0.0,5.5001153149029065,0.0,4.999903810495301
B_scaleAxis_tasks5_chain,B,baseline,LN,AS5,Activity,1,27.500047866996002,0.9999807699386721,5.500115340954517,5.50011534091883,4.999903849693361
B_scaleAxis_tasks10_chain,B,baseline,LN,P1,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,P2,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,P3,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,P4,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,P5,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,P6,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,P7,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,P8,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,P9,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,P10,Processor,1,NaN,0.9999807700575667,NaN,NaN,NaN
B_scaleAxis_tasks10_chain,B,baseline,LN,T1,RefTask,1,27.495650282119144,0.0,NaN,0.0,4.999089146903818
B_scaleAxis_tasks10_chain,B,baseline,LN,T2,Task,1,27.497145887711625,0.0,NaN,0.0,4.999367129336532
B_scaleAxis_tasks10_chain,B,baseline,LN,T3,Task,1,27.498148054287586,0.0,NaN,0.0,4.999553047084819
B_scaleAxis_tasks10_chain,B,baseline,LN,T4,Task,1,27.498813413156157,0.0,NaN,0.0,4.9996762724750425
B_scaleAxis_tasks10_chain,B,baseline,LN,T5,Task,1,27.49925134548366,0.0,NaN,0.0,4.999757251802395
B_scaleAxis_tasks10_chain,B,baseline,LN,T6,Task,1,27.499537243431,0.0,NaN,0.0,4.999810039846336
B_scaleAxis_tasks10_chain,B,baseline,LN,T7,Task,1,27.499722469265336,0.0,NaN,0.0,4.999844189529466
B_scaleAxis_tasks10_chain,B,baseline,LN,T8,Task,1,27.49984174147736,0.0,NaN,0.0,4.999866144898854
B_scaleAxis_tasks10_chain,B,baseline,LN,T9,Task,1,27.499918978671214,0.0,NaN,0.0,4.999880320306134
B_scaleAxis_tasks10_chain,B,baseline,LN,T10,Task,1,27.50004806763411,0.9999807700575667,NaN,5.500115380428964,4.999903850287834
B_scaleAxis_tasks10_chain,B,baseline,LN,E1,Entry,1,27.495650282119144,NaN,5.50013201887959,NaN,4.999089146903818
B_scaleAxis_tasks10_chain,B,baseline,LN,E2,Entry,1,27.497145887711625,NaN,5.500125351138351,NaN,4.999367129336532
B_scaleAxis_tasks10_chain,B,baseline,LN,E3,Entry,1,27.498148054287586,NaN,5.500121269904604,NaN,4.999553047084819
B_scaleAxis_tasks10_chain,B,baseline,LN,E4,Entry,1,27.498813413156157,NaN,5.500118790599842,NaN,4.9996762724750425
B_scaleAxis_tasks10_chain,B,baseline,LN,E5,Entry,1,27.49925134548366,NaN,5.500117297808864,NaN,4.999757251802395
B_scaleAxis_tasks10_chain,B,baseline,LN,E6,Entry,1,27.499537243431,NaN,5.500116409277855,NaN,4.999810039846336
B_scaleAxis_tasks10_chain,B,baseline,LN,E7,Entry,1,27.499722469265336,NaN,5.500115888981997,NaN,4.999844189529466
B_scaleAxis_tasks10_chain,B,baseline,LN,E8,Entry,1,27.49984174147736,NaN,5.500115592001249,NaN,4.999866144898854
B_scaleAxis_tasks10_chain,B,baseline,LN,E9,Entry,1,27.499918978671214,NaN,5.500115446160808,NaN,4.999880320306134
B_scaleAxis_tasks10_chain,B,baseline,LN,E10,Entry,1,27.50004806763411,NaN,5.500115380428964,NaN,4.999903850287834
B_scaleAxis_tasks10_chain,B,baseline,LN,AS1,Activity,1,27.49711835483591,0.0,5.5004256869206305,0.0,4.9990891469038194
B_scaleAxis_tasks10_chain,B,baseline,LN,AS2,Activity,1,27.49808424576629,0.0,5.500313046506662,0.0,4.999367129336533
B_scaleAxis_tasks10_chain,B,baseline,LN,AS3,Activity,1,27.498743560192082,0.0,5.5002403817329775,0.0,4.99955304708482
B_scaleAxis_tasks10_chain,B,baseline,LN,AS4,Activity,1,27.49918879807012,0.0,5.500193872443845,0.0,4.999676272475044
B_scaleAxis_tasks10_chain,B,baseline,LN,AS5,Activity,1,27.49948647423752,0.0,5.50016432584283,0.0,4.999757251802396
B_scaleAxis_tasks10_chain,B,baseline,LN,AS6,Activity,1,27.499683639333348,0.0,5.500145689570741,0.0,4.999810039846338
B_scaleAxis_tasks10_chain,B,baseline,LN,AS7,Activity,1,27.499813104562307,0.0,5.500134016606285,0.0,4.999844189529467
B_scaleAxis_tasks10_chain,B,baseline,LN,AS8,Activity,1,27.499897557943356,0.0,5.500126755593306,0.0,4.999866144898856
B_scaleAxis_tasks10_chain,B,baseline,LN,AS9,Activity,1,27.499953109674074,0.0,5.500122272524773,0.0,4.999880320306136
B_scaleAxis_tasks10_chain,B,baseline,LN,AS10,Activity,1,27.500054783828634,0.9999807700575667,5.5001167236937,5.500115380428964,4.999903850287834
B_scaleAxis_tasks20_chain,B,baseline,LN,P1,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P2,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P3,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P4,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P5,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P6,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P7,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P8,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P9,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P10,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P11,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P12,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P13,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P14,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P15,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P16,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P17,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P18,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P19,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,P20,Processor,1,NaN,0.9999807712550383,NaN,NaN,NaN
B_scaleAxis_tasks20_chain,B,baseline,LN,T1,RefTask,1,27.380493721358295,0.0,NaN,0.0,4.9775644221048605
B_scaleAxis_tasks20_chain,B,baseline,LN,T2,Task,1,27.40535323233218,0.0,NaN,0.0,4.982265238815554
B_scaleAxis_tasks20_chain,B,baseline,LN,T3,Task,1,27.42576858751465,0.0,NaN,0.0,4.986105595500791
B_scaleAxis_tasks20_chain,B,baseline,LN,T4,Task,1,27.442327100761712,0.0,NaN,0.0,4.989206834535364
B_scaleAxis_tasks20_chain,B,baseline,LN,T5,Task,1,27.45559936092914,0.0,NaN,0.0,4.991683434757405
B_scaleAxis_tasks20_chain,B,baseline,LN,T6,Task,1,27.46611827236718,0.0,NaN,0.0,4.993640128901985
B_scaleAxis_tasks20_chain,B,baseline,LN,T7,Task,1,27.474365868307036,0.0,NaN,0.0,4.995170234868476
B_scaleAxis_tasks20_chain,B,baseline,LN,T8,Task,1,27.480766586653008,0.0,NaN,0.0,4.996354996303403
B_scaleAxis_tasks20_chain,B,baseline,LN,T9,Task,1,27.48568557031216,0.0,NaN,0.0,4.997263702463651
B_scaleAxis_tasks20_chain,B,baseline,LN,T10,Task,1,27.489430597872843,0.0,NaN,0.0,4.9979543615993585
B_scaleAxis_tasks20_chain,B,baseline,LN,T11,Task,1,27.492256408601648,0.0,NaN,0.0,4.998474726676391
B_scaleAxis_tasks20_chain,B,baseline,LN,T12,Task,1,27.49437040163313,0.0,NaN,0.0,4.998863507357899
B_scaleAxis_tasks20_chain,B,baseline,LN,T13,Task,1,27.495938922867666,0.0,NaN,0.0,4.9991516408200285
B_scaleAxis_tasks20_chain,B,baseline,LN,T14,Task,1,27.49709357740553,0.0,NaN,0.0,4.999363531424258
B_scaleAxis_tasks20_chain,B,baseline,LN,T15,Task,1,27.497937210767187,0.0,NaN,0.0,4.999518203819364
B_scaleAxis_tasks20_chain,B,baseline,LN,T16,Task,1,27.498549401827088,0.0,NaN,0.0,4.999630348074618
B_scaleAxis_tasks20_chain,B,baseline,LN,T17,Task,1,27.49899155318435,0.0,NaN,0.0,4.999711277785192
B_scaleAxis_tasks20_chain,B,baseline,LN,T18,Task,1,27.499312056278193,0.0,NaN,0.0,4.999769891884907
B_scaleAxis_tasks20_chain,B,baseline,LN,T19,Task,1,27.49955288711275,0.0,NaN,0.0,4.999813860859349
B_scaleAxis_tasks20_chain,B,baseline,LN,T20,Task,1,27.500047345238073,0.9999807712550383,NaN,5.50011522936062,4.999903856275191
B_scaleAxis_tasks20_chain,B,baseline,LN,E1,Entry,1,27.380493721358295,NaN,5.500781386126173,NaN,4.9775644221048605
B_scaleAxis_tasks20_chain,B,baseline,LN,E2,Entry,1,27.40535323233218,NaN,5.500580944351192,NaN,4.982265238815554
B_scaleAxis_tasks20_chain,B,baseline,LN,E3,Entry,1,27.42576858751465,NaN,5.500438781774352,NaN,4.986105595500791
B_scaleAxis_tasks20_chain,B,baseline,LN,E4,Entry,1,27.442327100761712,NaN,5.5003386331481625,NaN,4.989206834535364
B_scaleAxis_tasks20_chain,B,baseline,LN,E5,Entry,1,27.45559936092914,NaN,5.500268540619799,NaN,4.991683434757405
B_scaleAxis_tasks20_chain,B,baseline,LN,E6,Entry,1,27.46611827236718,NaN,5.50021979225133,NaN,4.993640128901985
B_scaleAxis_tasks20_chain,B,baseline,LN,E7,Entry,1,27.474365868307036,NaN,5.5001860950651755,NaN,4.995170234868476
B_scaleAxis_tasks20_chain,B,baseline,LN,E8,Entry,1,27.480766586653008,NaN,5.50016294018037,NaN,4.996354996303403
B_scaleAxis_tasks20_chain,B,baseline,LN,E9,Entry,1,27.48568557031216,NaN,5.500147121866256,NaN,4.997263702463651
B_scaleAxis_tasks20_chain,B,baseline,LN,E10,Entry,1,27.489430597872843,NaN,5.50013637761113,NaN,4.9979543615993585
B_scaleAxis_tasks20_chain,B,baseline,LN,E11,Entry,1,27.492256408601648,NaN,5.500129121765497,NaN,4.998474726676391
B_scaleAxis_tasks20_chain,B,baseline,LN,E12,Entry,1,27.49437040163313,NaN,5.5001242504748875,NaN,4.998863507357899
B_scaleAxis_tasks20_chain,B,baseline,LN,E13,Entry,1,27.495938922867666,NaN,5.500121000201828,NaN,4.9991516408200285
B_scaleAxis_tasks20_chain,B,baseline,LN,E14,Entry,1,27.49709357740553,NaN,5.500118846042776,NaN,4.999363531424258
B_scaleAxis_tasks20_chain,B,baseline,LN,E15,Entry,1,27.497937210767187,NaN,5.500117429267531,NaN,4.999518203819364
B_scaleAxis_tasks20_chain,B,baseline,LN,E16,Entry,1,27.498549401827088,NaN,5.500116506096679,NaN,4.999630348074618
B_scaleAxis_tasks20_chain,B,baseline,LN,E17,Entry,1,27.49899155318435,NaN,5.50011591176642,NaN,4.999711277785192
B_scaleAxis_tasks20_chain,B,baseline,LN,E18,Entry,1,27.499312056278193,NaN,5.500115535499372,NaN,4.999769891884907
B_scaleAxis_tasks20_chain,B,baseline,LN,E19,Entry,1,27.49955288711275,NaN,5.500115334770929,NaN,4.999813860859349
B_scaleAxis_tasks20_chain,B,baseline,LN,E20,Entry,1,27.500047345238073,NaN,5.50011522936062,NaN,4.999903856275191
B_scaleAxis_tasks20_chain,B,baseline,LN,AS1,Activity,1,27.454804974047477,0.0,5.515710625888326,0.0,4.977564422104862
B_scaleAxis_tasks20_chain,B,baseline,LN,AS2,Activity,1,27.462772723983573,0.0,5.512105720512053,0.0,4.982265238815556
B_scaleAxis_tasks20_chain,B,baseline,LN,AS3,Activity,1,27.469720195117933,0.0,5.509253598621179,0.0,4.986105595500792
B_scaleAxis_tasks20_chain,B,baseline,LN,AS4,Activity,1,27.47566613319099,0.0,5.507020864118923,0.0,4.989206834535366
B_scaleAxis_tasks20_chain,B,baseline,LN,AS5,Activity,1,27.480668548837365,0.0,5.50529073167736,0.0,4.991683434757407
B_scaleAxis_tasks20_chain,B,baseline,LN,AS6,Activity,1,27.48481117459993,0.0,5.5039631341322455,0.0,4.993640128901987
B_scaleAxis_tasks20_chain,B,baseline,LN,AS7,Activity,1,27.488191863477216,0.0,5.502953967734189,0.0,4.995170234868478
B_scaleAxis_tasks20_chain,B,baseline,LN,AS8,Activity,1,27.490913341497038,0.0,5.502193771626802,0.0,4.9963549963034035
B_scaleAxis_tasks20_chain,B,baseline,LN,AS9,Activity,1,27.49307636245131,0.0,5.501626089673278,0.0,4.997263702463652
