fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A5_orForkThreeWay,6,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkThreeWay,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkMultiAct,2,1,1,7,0.000000,0,true,7|1|1|1|1
A5_seqMultiEntry,4,1,1,1,0.000000,0,true,1|1|1|1|1
A5_replyAtBound,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_combinedDag,2,1,1,2,0.000000,0,true,1|1|1|2|1
A5_multiclassAndFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
B_scaleAxis_tasks5_chain,6,3,3,4,0.002540,100,true,3|3|3|4|3
B_scaleAxis_tasks10_chain,6,11,10,18,0.005575,200,true,13|10|10|11|18
B_scaleAxis_tasks20_chain,6,29,29,35,0.091740,400,true,29|29|29|35|30
B_scaleAxis_tasks40_chain,6,169,161,172,0.046103,800,true,172|161|168|169|171
B_scaleAxis_tasks60_chain,6,517,470,603,0.064997,1200,true,603|565|498|517|470
B_scaleAxis_tasks5_fanout,11,4,4,6,2.403235,100,false,4|4|4|4|6
B_scaleAxis_tasks10_fanout,12,14,10,16,2.413118,200,false,14|14|11|10|16
B_scaleAxis_tasks20_fanout,11,33,29,46,1.097637,400,false,29|33|46|35|29
B_scaleAxis_tasks40_fanout,10,154,136,173,0.000000,0,true,136|154|142|160|173
B_scaleAxis_tasks60_fanout,10,409,368,601,0.000000,0,true,549|601|368|409|400
C1_fanOut2_caller_c1,10,1,1,1,0.387840,60,true,1|1|1|1|1
C1_fanOut2_caller_c2,10,1,1,1,0.387840,60,true,1|1|1|1|1
C1_fanOut3_caller_c1,10,2,2,2,0.344606,80,true,2|2|2|2|2
C1_fanOut3_caller_c2,10,2,2,2,0.344606,80,true,2|2|2|2|2
C1_fanOut4_caller_c1,11,3,2,3,0.307030,100,true,2|3|2|3|3
C1_fanOut4_caller_c2,11,2,2,3,0.307030,100,true,2|2|3|2|2
C2_infTaskSimple,2,0,0,0,0.000000,40,true,0|0|0|0|0
C2_infTaskShared,2,0,0,0,0.000000,65,true,0|0|0|0|0
C2_infTaskDeep,3,0,0,1,0.000001,80,true,1|0|0|0|0
C3_multiclassMultiEntry_2refs,2,1,0,1,0.035019,65,true,1|1|1|0|0
C3_multiclassMultiEntry_3refs,2,1,1,1,0.298966,90,true,1|1|1|1|1
C3_multiclassMultiEntry_asymmetric,2,1,1,1,0.062914,65,true,1|1|1|1|1
C4_nearSaturation,3,0,0,0,0.463438,40,true,0|0|0|0|0
C4_predicateThreshold,2,0,0,0,0.000000,40,true,0|0|0|0|0
C4_lowDemand,3,0,0,0,0.000002,40,true,0|0|0|0|0
C5_satFanout_tasks5,25,12,8,19,0.000000,0,true,19|13|12|9|8
C5_satFanout_tasks10,13,11,11,13,0.000000,0,true,11|11|11|13|11
C5_satFanout_tasks20,11,29,29,29,0.000000,0,true,29|29|29|29|29
C5_satFanoutCaller_w2,23,5,5,5,0.000000,0,true,5|5|5|5|5
C5_satFanoutCaller_w3,25,13,10,19,0.000000,0,true,10|13|18|19|13
C5_satFanoutCaller_w4,21,9,8,9,0.000000,0,true,9|8|8|9|9
C6_andForkPsHost,3,0,0,0,0.000000,0,true,0|0|0|0|0
C7_deepChainMultiCall,5,4,4,5,0.000000,0,true,4|4|4|5|5
C7_deepChainAllExp,6,6,5,6,0.000000,0,true,5|6|6|6|5
