fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A4_threeTier_multiclass,8,3,3,3,0.006763,85,true,3|3|3|3|3
A4_multiclass_multiserver,2,1,1,1,0.117630,65,true,1|1|1|1|1
A4_multiclass_multientry,2,1,1,1,0.059337,90,true,1|1|1|1|1
A4_chainPlusFanout,9,5,4,5,0.892897,105,true,5|5|5|4|4
A4_webApplication,4,1,1,2,0.000000,85,true,2|2|1|1|1
A4_databaseBackend,7,2,1,3,0.062747,80,true,1|2|3|2|2
A4_threeTier_sequence,4,1,1,2,0.000000,0,true,1|1|2|1|1
A4_parallelService_andFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
A4_retryLoop,8,2,2,2,0.000000,0,true,2|2|2|2|2
A4_replyThenLog,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_orForkUneven,6,1,1,2,0.000000,0,true,1|2|1|1|1
A5_orForkThreeWay,6,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkThreeWay,2,1,0,1,0.000000,0,true,1|0|1|1|0
A5_andForkMultiAct,2,1,0,1,0.000000,0,true,1|0|0|1|1
A5_seqMultiEntry,4,1,0,1,0.000000,0,true,1|1|0|1|1
A5_replyAtBound,3,0,0,0,0.000000,0,true,0|0|0|0|0
A5_combinedDag,2,0,0,1,0.000000,0,true,1|0|0|0|0
A5_multiclassAndFork,2,1,0,1,0.000000,0,true,1|1|1|1|0
B_scaleAxis_tasks5_chain,6,3,2,3,0.002540,100,true,2|3|3|3|3
B_scaleAxis_tasks10_chain,6,8,7,8,0.005575,200,true,8|8|8|8|7
B_scaleAxis_tasks20_chain,6,18,13,18,0.091740,400,true,18|18|13|15|18
B_scaleAxis_tasks40_chain,6,46,38,58,0.046103,800,true,46|55|38|46|58
B_scaleAxis_tasks60_chain,6,107,98,126,0.064997,1200,true,98|126|105|108|107
B_scaleAxis_tasks5_fanout,11,8,5,16,5.613291,100,false,5|12|8|8|16
B_scaleAxis_tasks10_fanout,12,9,8,12,9.316358,200,false,12|9|8|8|10
B_scaleAxis_tasks20_fanout,11,24,22,36,11.883007,400,false,24|22|25|36|23
B_scaleAxis_tasks40_fanout,10,99,83,100,0.000000,0,true,99|83|84|100|100
B_scaleAxis_tasks60_fanout,10,210,209,237,0.000000,0,true,209|237|209|210|215
C1_fanOut2_caller_c1,10,1,1,1,5.862095,60,false,1|1|1|1|1
C1_fanOut2_caller_c2,10,1,1,1,5.862095,60,false,1|1|1|1|1
C1_fanOut3_caller_c1,10,2,2,2,7.234209,80,false,2|2|2|2|2
C1_fanOut3_caller_c2,10,2,2,2,7.234209,80,false,2|2|2|2|2
C1_fanOut4_caller_c1,11,3,2,3,6.048373,100,false,3|3|3|3|2
C1_fanOut4_caller_c2,11,2,2,2,6.048373,100,false,2|2|2|2|2
C2_infTaskSimple,2,0,0,0,0.000000,40,true,0|0|0|0|0
C2_infTaskShared,2,0,0,0,0.000000,65,true,0|0|0|0|0
C2_infTaskDeep,3,1,1,1,0.000001,80,true,1|1|1|1|1
C3_multiclassMultiEntry_2refs,2,1,0,1,0.035721,65,true,1|1|1|0|0
C3_multiclassMultiEntry_3refs,2,0,0,0,0.355829,90,true,0|0|0|0|0
C3_multiclassMultiEntry_asymmetric,2,1,1,1,0.062914,65,true,1|1|1|1|1
C4_nearSaturation,3,0,0,0,0.463438,40,true,0|0|0|0|0
C4_predicateThreshold,2,0,0,0,0.000000,40,true,0|0|0|0|0
C4_lowDemand,3,0,0,0,0.000002,40,true,0|0|0|0|0
C5_satFanout_tasks5,25,7,7,8,0.000000,0,true,7|7|8|7|7
C5_satFanout_tasks10,13,9,9,10,0.000000,0,true,10|9|9|9|9
C5_satFanout_tasks20,11,22,22,22,0.000000,0,true,22|22|22|22|22
C5_satFanoutCaller_w2,23,5,5,5,0.000000,0,true,5|5|5|5|5
C5_satFanoutCaller_w3,25,7,7,7,0.000000,0,true,7|7|7|7|7
C5_satFanoutCaller_w4,21,13,13,13,0.000000,0,true,13|13|13|13|13
C6_andForkPsHost,3,0,0,0,0.000000,0,true,0|0|0|0|0
C7_deepChainMultiCall,5,4,4,5,0.000000,0,true,4|4|5|4|4
C7_deepChainAllExp,3,3,2,3,0.000000,0,true,2|3|3|2|3
