fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A4_threeTier_sequence,4,4,3,4,0.000000,0,true,4|3|4|3|4
A4_parallelService_andFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
A4_retryLoop,4,3,3,5,0.000000,0,true,3|4|5|3|3
A4_replyThenLog,3,1,1,2,0.000000,0,true,2|1|2|1|1
A5_orForkUneven,6,4,3,7,0.000000,0,true,7|5|4|4|3
A5_orForkThreeWay,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkThreeWay,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkMultiAct,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_seqMultiEntry,6,1,1,1,0.000000,0,true,1|1|1|1|1
A5_replyAtBound,3,1,0,1,0.000000,0,true,1|1|0|1|1
A5_combinedDag,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_multiclassAndFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
B_scaleAxis_tasks5_chain,6,5,4,6,0.023142,100,true,4|6|5|6|4
B_scaleAxis_tasks10_chain,6,8,8,9,0.023073,200,true,8|9|8|9|8
B_scaleAxis_tasks20_chain,6,22,19,25,0.088594,400,true,21|22|25|22|19
B_scaleAxis_tasks40_chain,6,73,70,85,0.045183,800,true,73|80|85|70|70
B_scaleAxis_tasks60_chain,6,148,140,162,0.048095,1200,true,148|142|140|156|162
B_scaleAxis_tasks5_fanout,3,2,2,3,705.405498,100,false,3|2|2|2|3
B_scaleAxis_tasks10_fanout,3,6,5,8,1067.416457,200,false,6|5|8|6|7
B_scaleAxis_tasks20_fanout,4,21,19,22,1607.423561,400,false,22|22|19|21|20
B_scaleAxis_tasks40_fanout,4,102,92,122,0.000000,0,true,101|122|115|92|102
B_scaleAxis_tasks60_fanout,4,223,206,229,0.000000,0,true,213|223|223|206|229
C1_fanOut2_caller_c1,3,1,1,1,231.986134,60,false,1|1|1|1|1
C1_fanOut2_caller_c2,3,1,1,1,231.986134,60,false,1|1|1|1|1
C1_fanOut3_caller_c1,3,1,1,2,289.407809,80,false,2|1|1|1|2
C1_fanOut3_caller_c2,3,1,1,2,289.407809,80,false,1|1|1|1|2
C1_fanOut4_caller_c1,3,2,2,3,409.092945,100,false,2|3|2|3|2
C1_fanOut4_caller_c2,3,3,2,3,409.092945,100,false,3|3|3|2|2
C2_infTaskSimple,2,0,0,0,0.000000,40,true,0|0|0|0|0
C2_infTaskShared,2,1,0,1,0.000000,65,true,1|1|1|0|1
C2_infTaskDeep,3,1,1,1,0.000001,80,true,1|1|1|1|1
C3_multiclassMultiEntry_2refs,2,1,1,2,0.035721,65,true,1|2|2|1|1
C3_multiclassMultiEntry_3refs,2,1,1,2,0.355829,90,true,1|1|2|1|1
C3_multiclassMultiEntry_asymmetric,2,1,1,2,0.062914,65,true,1|1|1|2|1
C4_nearSaturation,3,1,0,1,0.463438,40,true,1|0|0|1|1
C4_predicateThreshold,2,0,0,1,0.000000,40,true,0|1|0|0|0
C4_lowDemand,3,0,0,0,0.000002,40,true,0|0|0|0|0
C5_satFanout_tasks5,4,3,3,4,0.000000,0,true,4|4|3|3|3
C5_satFanout_tasks10,4,7,7,8,0.000000,0,true,7|7|7|7|8
C5_satFanout_tasks20,4,20,17,30,0.000000,0,true,23|20|17|30|19
C5_satFanoutCaller_w2,4,2,1,3,0.000000,0,true,2|2|2|1|3
C5_satFanoutCaller_w3,4,3,3,3,0.000000,0,true,3|3|3|3|3
C5_satFanoutCaller_w4,4,3,2,3,0.000000,0,true,3|3|3|2|3
C6_andForkPsHost,3,0,0,1,0.000000,0,true,0|0|0|0|1
C7_deepChainMultiCall,4,6,5,6,0.000000,0,true,5|5|6|6|6
C7_deepChainAllExp,3,4,3,6,0.000000,0,true,6|4|5|3|4
