fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
C3_multiclassMultiEntry_asymmetric,2,2,1,2,0.062914,65,true,2|1|2|2|2
C4_nearSaturation,3,1,0,1,0.463438,40,true,1|0|1|1|1
C4_predicateThreshold,2,0,0,0,0.000000,40,true,0|0|0|0|0
C4_lowDemand,3,0,0,1,0.000002,40,true,1|1|0|0|0
C5_satFanout_tasks5,100,45,41,46,0.000000,0,true,45|42|46|46|41
C5_satFanout_tasks10,16,17,16,18,0.000000,0,true,16|17|16|17|18
C5_satFanout_tasks20,7,30,28,40,0.000000,0,true,40|30|28|29|30
C5_satFanoutCaller_w2,26,9,9,9,0.000000,0,true,9|9|9|9|9
C5_satFanoutCaller_w3,45,22,20,27,0.000000,0,true,22|20|21|22|27
C5_satFanoutCaller_w4,57,36,34,39,0.000000,0,true,39|36|34|36|38
C6_andForkPsHost,3,0,0,1,0.000000,0,true,1|0|0|1|0
C7_deepChainMultiCall,4,6,5,6,0.000000,0,true,5|6|6|6|6
C7_deepChainAllExp,3,5,4,5,0.000000,0,true,5|5|4|5|4
