fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A4_webApplication,4,2,2,2,0.000000,85,true,2|2|2|2|2
A4_databaseBackend,4,2,2,3,3711560634209854.500000,80,false,2|3|3|2|2
A4_threeTier_sequence,4,1,1,2,0.000000,0,true,1|1|1|2|1
A4_parallelService_andFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
A4_retryLoop,4,2,1,2,0.000000,0,true,2|2|2|2|1
A4_replyThenLog,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_orForkUneven,7,1,1,1,0.000000,0,true,1|1|1|1|1
A5_orForkThreeWay,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkThreeWay,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkMultiAct,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_seqMultiEntry,6,1,1,1,0.000000,0,true,1|1|1|1|1
A5_replyAtBound,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_combinedDag,2,1,1,2,0.000000,0,true,1|1|1|2|1
A5_multiclassAndFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
B_scaleAxis_tasks5_chain,7,4,4,5,0.005815,100,true,5|4|4|4|4
B_scaleAxis_tasks10_chain,7,10,9,18,0.005746,200,true,9|11|9|10|18
B_scaleAxis_tasks20_chain,7,24,21,26,0.087571,400,true,23|24|26|26|21
B_scaleAxis_tasks40_chain,7,78,59,81,0.044162,800,true,70|81|78|59|81
B_scaleAxis_tasks60_chain,7,165,153,172,0.059306,1200,true,165|166|172|161|153
B_scaleAxis_tasks5_fanout,3,2,2,3,705.405498,100,false,2|3|2|2|2
B_scaleAxis_tasks10_fanout,3,6,6,7,1067.416457,200,false,6|6|7|7|6
B_scaleAxis_tasks20_fanout,4,21,19,24,1607.423561,400,false,20|24|21|19|22
B_scaleAxis_tasks40_fanout,4,80,76,114,0.000000,0,true,80|101|76|114|80
B_scaleAxis_tasks60_fanout,4,203,182,243,0.000000,0,true,243|226|182|203|196
C1_fanOut2_caller_c1,3,1,1,1,231.986134,60,false,1|1|1|1|1
C1_fanOut2_caller_c2,3,1,0,1,231.986134,60,false,1|0|1|1|1
C1_fanOut3_caller_c1,3,1,1,1,289.407809,80,false,1|1|1|1|1
C1_fanOut3_caller_c2,3,2,1,2,289.407809,80,false,2|1|2|1|2
C1_fanOut4_caller_c1,3,2,2,2,409.092945,100,false,2|2|2|2|2
C1_fanOut4_caller_c2,3,2,1,2,409.092945,100,false,2|2|2|1|1
C2_infTaskSimple,2,0,0,1,0.000000,40,true,0|1|0|0|0
C2_infTaskShared,2,0,0,0,0.000000,65,true,0|0|0|0|0
C2_infTaskDeep,3,1,1,1,0.000001,80,true,1|1|1|1|1
C3_multiclassMultiEntry_2refs,2,1,1,1,0.035721,65,true,1|1|1|1|1
C3_multiclassMultiEntry_3refs,2,1,1,2,0.355829,90,true,1|1|1|2|1
C3_multiclassMultiEntry_asymmetric,2,2,1,3,0.062914,65,true,1|1|2|2|3
C4_nearSaturation,3,1,1,1,0.463438,40,true,1|1|1|1|1
C4_predicateThreshold,2,1,0,1,0.000000,40,true,1|1|1|1|0
C4_lowDemand,3,1,0,1,0.000002,40,true,1|0|1|0|1
C5_satFanout_tasks5,4,3,3,3,0.000000,0,true,3|3|3|3|3
C5_satFanout_tasks10,4,11,8,15,0.000000,0,true,13|15|11|9|8
C5_satFanout_tasks20,4,18,14,27,0.000000,0,true,15|18|27|20|14
C5_satFanoutCaller_w2,4,2,1,3,0.000000,0,true,1|3|2|2|2
C5_satFanoutCaller_w3,4,2,2,3,0.000000,0,true,2|2|2|3|3
C5_satFanoutCaller_w4,4,4,3,4,0.000000,0,true,4|4|4|3|3
C6_andForkPsHost,3,0,0,1,0.000000,0,true,0|0|1|1|0
C7_deepChainMultiCall,4,5,5,6,0.000000,0,true,5|5|6|6|5
C7_deepChainAllExp,3,4,3,5,0.000000,0,true,3|4|5|5|4
