fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
B_scaleAxis_tasks40_fanout,4,96,73,136,0.000000,0,true,136|96|73|93|98
B_scaleAxis_tasks60_fanout,4,214,194,237,0.000000,0,true,194|214|209|224|237
C1_fanOut2_caller_c1,3,1,1,1,231.986134,60,false,1|1|1|1|1
C1_fanOut2_caller_c2,3,1,1,1,231.986134,60,false,1|1|1|1|1
C1_fanOut3_caller_c1,3,1,1,2,289.407809,80,false,1|1|1|2|1
C1_fanOut3_caller_c2,3,2,1,2,289.407809,80,false,1|1|2|2|2
C1_fanOut4_caller_c1,3,2,2,2,409.092945,100,false,2|2|2|2|2
C1_fanOut4_caller_c2,3,2,2,2,409.092945,100,false,2|2|2|2|2
C2_infTaskSimple,2,0,0,0,0.000000,40,true,0|0|0|0|0
C2_infTaskShared,2,0,0,1,0.000000,65,true,0|0|1|0|0
C2_infTaskDeep,3,1,1,1,0.000001,80,true,1|1|1|1|1
C3_multiclassMultiEntry_2refs,2,1,1,1,0.035721,65,true,1|1|1|1|1
C3_multiclassMultiEntry_3refs,2,1,1,1,0.355829,90,true,1|1|1|1|1
C3_multiclassMultiEntry_asymmetric,2,1,1,1,0.062914,65,true,1|1|1|1|1
C4_nearSaturation,3,0,0,1,0.463438,40,true,0|0|1|0|0
C4_predicateThreshold,2,0,0,0,0.000000,40,true,0|0|0|0|0
C4_lowDemand,3,0,0,0,0.000002,40,true,0|0|0|0|0
C5_satFanout_tasks5,4,3,3,4,0.000000,0,true,3|3|3|4|3
C5_satFanout_tasks10,4,7,6,9,0.000000,0,true,7|9|6|7|7
C5_satFanout_tasks20,4,21,15,28,0.000000,0,true,28|26|15|18|21
C5_satFanoutCaller_w2,4,2,1,2,0.000000,0,true,2|1|2|2|2
C5_satFanoutCaller_w3,4,3,2,4,0.000000,0,true,3|3|4|3|2
C5_satFanoutCaller_w4,4,3,3,4,0.000000,0,true,3|4|4|3|3
C6_andForkPsHost,3,0,0,1,0.000000,0,true,1|0|0|0|1
C7_deepChainMultiCall,5,7,6,9,0.000000,0,true,9|7|7|8|6
C7_deepChainAllExp,3,5,4,7,0.000000,0,true,5|7|7|5|4
