fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A5_multiclassAndFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
B_scaleAxis_tasks5_chain,3,3,3,4,0.000418,100,true,3|3|3|3|4
B_scaleAxis_tasks10_chain,3,6,6,7,0.003630,200,true,6|6|7|7|6
B_scaleAxis_tasks20_chain,3,17,16,18,0.089786,400,true,16|18|17|17|17
B_scaleAxis_tasks40_chain,3,67,63,75,0.044153,800,true,67|69|75|63|66
B_scaleAxis_tasks60_chain,3,155,133,192,0.063045,1200,true,155|192|133|142|155
B_scaleAxis_tasks5_fanout,6,5,4,7,5.612400,100,false,4|4|7|5|5
B_scaleAxis_tasks10_fanout,8,11,11,11,9.315783,200,false,11|11|11|11|11
B_scaleAxis_tasks20_fanout,7,31,27,49,11.882675,400,false,37|27|49|29|31
B_scaleAxis_tasks40_fanout,5,100,93,114,0.000000,0,true,93|100|100|114|102
B_scaleAxis_tasks60_fanout,5,272,265,275,0.000000,0,true,268|275|265|272|275
C1_fanOut2_caller_c1,7,2,2,2,5.858867,60,false,2|2|2|2|2
C1_fanOut2_caller_c2,7,2,1,2,5.858867,60,false,2|1|2|2|2
C1_fanOut3_caller_c1,8,2,2,2,7.231790,80,false,2|2|2|2|2
C1_fanOut3_caller_c2,8,3,2,3,7.231790,80,false,3|3|2|2|3
C1_fanOut4_caller_c1,8,3,3,4,6.047195,100,false,4|3|3|3|3
C1_fanOut4_caller_c2,8,3,3,4,6.047195,100,false,3|3|4|3|4
C2_infTaskSimple,2,0,0,0,0.000000,40,true,0|0|0|0|0
C2_infTaskShared,2,1,0,1,0.000000,65,true,1|0|1|1|1
C2_infTaskDeep,3,1,1,2,0.000001,80,true,1|1|1|2|2
C3_multiclassMultiEntry_2refs,2,1,1,1,0.035721,65,true,1|1|1|1|1
C3_multiclassMultiEntry_3refs,2,1,1,2,0.355829,90,true,2|1|1|1|2
C3_multiclassMultiEntry_asymmetric,2,2,1,2,0.062914,65,true,1|2|2|1|2
C4_nearSaturation,3,1,1,1,0.463438,40,true,1|1|1|1|1
C4_predicateThreshold,2,0,0,1,0.000000,40,true,1|0|0|1|0
C4_lowDemand,3,0,0,1,0.000002,40,true,0|0|0|1|1
C5_satFanout_tasks5,100,46,42,54,0.000000,0,true,42|46|45|54|46
C5_satFanout_tasks10,16,19,17,21,0.000000,0,true,17|20|19|21|18
C5_satFanout_tasks20,7,34,27,48,0.000000,0,true,28|27|34|48|35
C5_satFanoutCaller_w2,26,9,9,12,0.000000,0,true,9|9|12|10|9
C5_satFanoutCaller_w3,46,30,21,40,0.000000,0,true,30|40|34|21|21
C5_satFanoutCaller_w4,59,34,33,39,0.000000,0,true,33|39|39|33|34
C6_andForkPsHost,3,1,0,1,0.000000,0,true,0|1|1|0|1
C7_deepChainMultiCall,5,7,6,10,0.000000,0,true,6|6|10|7|7
C7_deepChainAllExp,3,5,4,6,0.000000,0,true,5|6|5|5|4
