fixture_name,iters,time_ms_median,time_ms_min,time_ms_max,max_slack_vs_ln,nodes_compared,pass,all_times_ms
A5_orForkThreeWay,4,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkThreeWay,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_andForkMultiAct,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_seqMultiEntry,4,1,1,1,0.000000,0,true,1|1|1|1|1
A5_replyAtBound,3,1,1,1,0.000000,0,true,1|1|1|1|1
A5_combinedDag,2,1,1,1,0.000000,0,true,1|1|1|1|1
A5_multiclassAndFork,2,1,1,1,0.000000,0,true,1|1|1|1|1
B_scaleAxis_tasks5_chain,5,3,3,3,0.000443,100,true,3|3|3|3|3
B_scaleAxis_tasks10_chain,5,8,8,10,0.003514,200,true,10|8|8|8|8
B_scaleAxis_tasks20_chain,5,20,19,23,0.089670,400,true,19|20|20|23|21
B_scaleAxis_tasks40_chain,5,66,59,81,0.044038,800,true,66|66|62|81|59
B_scaleAxis_tasks60_chain,5,149,137,160,0.062930,1200,true,155|140|137|160|149
B_scaleAxis_tasks5_fanout,3,2,1,3,600.000080,100,false,3|2|2|1|2
B_scaleAxis_tasks10_fanout,5,8,5,10,685.521765,200,false,8|8|5|7|10
B_scaleAxis_tasks20_fanout,4,20,17,21,1204.268328,400,false,20|21|21|18|17
B_scaleAxis_tasks40_fanout,4,77,67,90,0.000000,0,true,84|67|73|77|90
B_scaleAxis_tasks60_fanout,4,210,205,230,0.000000,0,true,229|230|205|209|210
C1_fanOut2_caller_c1,8,2,1,3,5.859560,60,false,3|2|1|2|1
C1_fanOut2_caller_c2,8,2,2,3,5.859560,60,false,2|2|2|3|2
C1_fanOut3_caller_c1,8,2,2,3,7.233147,80,false,3|2|2|2|2
C1_fanOut3_caller_c2,8,2,2,3,7.233147,80,false,2|2|2|3|3
C1_fanOut4_caller_c1,9,5,3,6,6.047138,100,false,3|5|5|6|4
C1_fanOut4_caller_c2,9,3,3,5,6.047138,100,false,3|3|3|3|5
C2_infTaskSimple,2,0,0,1,0.000000,40,true,0|0|1|0|0
C2_infTaskShared,2,0,0,0,0.000000,65,true,0|0|0|0|0
C2_infTaskDeep,3,1,1,1,0.000001,80,true,1|1|1|1|1
C3_multiclassMultiEntry_2refs,2,1,1,1,0.035721,65,true,1|1|1|1|1
C3_multiclassMultiEntry_3refs,2,1,1,2,0.355829,90,true,1|1|2|1|1
C3_multiclassMultiEntry_asymmetric,2,1,1,3,0.062914,65,true,1|1|1|2|3
C4_nearSaturation,3,1,1,1,0.463438,40,true,1|1|1|1|1
C4_predicateThreshold,2,0,0,0,0.000000,40,true,0|0|0|0|0
C4_lowDemand,3,0,0,1,0.000002,40,true,0|0|0|0|1
C5_satFanout_tasks5,4,2,2,3,0.000000,0,true,3|2|2|2|2
C5_satFanout_tasks10,4,7,6,9,0.000000,0,true,7|9|6|6|7
C5_satFanout_tasks20,4,17,15,19,0.000000,0,true,17|15|19|16|18
C5_satFanoutCaller_w2,5,2,1,4,0.000000,0,true,1|4|2|3|2
C5_satFanoutCaller_w3,5,3,2,3,0.000000,0,true,3|3|3|3|2
C5_satFanoutCaller_w4,4,3,3,4,0.000000,0,true,3|3|3|4|4
C6_andForkPsHost,3,0,0,1,0.000000,0,true,0|0|0|1|1
C7_deepChainMultiCall,4,9,8,9,0.000000,0,true,8|9|9|9|9
C7_deepChainAllExp,3,5,5,6,0.000000,0,true,5|6|5|5|5
